read_id	category	expect	expect_detail	read_len	source
442553ff-c69c-47e1-b5db-3ed81c199a7c	human_high_identity	masked_fully	no organism accounts for any base	4055	GIAB HG002 GM24385_1
800266c7-9075-4cb5-88bf-0c77fdc8b8fc	human_high_identity	masked_fully	no organism accounts for any base	1172	GIAB HG002 GM24385_1
2ee76d8e-251d-407a-bdf7-1e16fdfc9e1e	human_high_identity	masked_fully	no organism accounts for any base	3007	GIAB HG002 GM24385_1
43a10db3-8446-4261-b117-cf09df1e6cca	human_high_identity	masked_fully	no organism accounts for any base	6876	GIAB HG002 GM24385_1
89deff27-0c40-4544-9868-6668b1c7f3eb	human_high_identity	masked_fully	no organism accounts for any base	2008	GIAB HG002 GM24385_1
d13ebbdf-05c8-4440-b462-2872b2a18c45	human_high_identity	masked_fully	no organism accounts for any base	1610	GIAB HG002 GM24385_1
a684a577-28c4-46de-b7be-b42576cec8de	human_high_identity	masked_fully	no organism accounts for any base	11259	GIAB HG002 GM24385_1
ad69380d-98a3-4c6e-80bd-4d5c4285e245	human_high_identity	masked_fully	no organism accounts for any base	452	GIAB HG002 GM24385_1
a8e25143-0cb4-4396-91e6-f78d4403f4d4	human_high_identity	masked_fully	no organism accounts for any base	1283	GIAB HG002 GM24385_1
f6bdaa3d-d449-4dcb-b33d-bec57e95678c	human_high_identity	masked_fully	no organism accounts for any base	11583	GIAB HG002 GM24385_1
6a02c9b3-3d21-4ec9-9ad3-89b478935ec3	human_high_identity	masked_fully	no organism accounts for any base	3068	GIAB HG002 GM24385_1
244b6db9-38e6-4a35-ac27-6c2cce39724a	human_high_identity	masked_fully	no organism accounts for any base	582	GIAB HG002 GM24385_1
1d7a987d-6ae8-4481-b89d-4420fae2685a	human_high_identity	masked_fully	no organism accounts for any base	2274	GIAB HG002 GM24385_1
600bcdcc-e68f-485e-8a6f-b724f0020c90	human_high_identity	masked_fully	no organism accounts for any base	9544	GIAB HG002 GM24385_1
06081617-f5dc-4282-a155-0a12c07a76cc	human_high_identity	masked_fully	no organism accounts for any base	555	GIAB HG002 GM24385_1
7c7e2420-65b2-4c54-b1f1-044590a1fa05	human_high_identity	masked_fully	no organism accounts for any base	7711	GIAB HG002 GM24385_1
f4323baf-3f09-4b52-a677-6f65d70228cf	human_high_identity	masked_fully	no organism accounts for any base	3661	GIAB HG002 GM24385_1
3a87be2a-f6c9-4be8-9f66-a6713ffc2700	human_high_identity	masked_fully	no organism accounts for any base	8786	GIAB HG002 GM24385_1
27fb2b02-834c-4c7c-8aab-00233e08c500	human_high_identity	masked_fully	no organism accounts for any base	6905	GIAB HG002 GM24385_1
b7458362-a439-4491-a85f-edcad25ec7b7	human_high_identity	masked_fully	no organism accounts for any base	2875	GIAB HG002 GM24385_1
4ec54bdc-0ca0-4bae-8d72-523e8eec97c0	human_high_identity	masked_fully	no organism accounts for any base	2804	GIAB HG002 GM24385_1
b59a29e6-1fe6-42f9-af19-dc94b218324e	human_high_identity	masked_fully	no organism accounts for any base	1478	GIAB HG002 GM24385_1
d7dc1cc1-5e01-43dd-b9ad-ccb8e2aac367	human_high_identity	masked_fully	no organism accounts for any base	1430	GIAB HG002 GM24385_1
b158166d-89d4-4790-ac35-26c3a3083f19	human_high_identity	masked_fully	no organism accounts for any base	11440	GIAB HG002 GM24385_1
4b290454-16da-4363-b089-0fa21abf2748	human_high_identity	masked_fully	no organism accounts for any base	3328	GIAB HG002 GM24385_1
cfd56d84-7a8b-4eb2-b20d-17467a16def6	human_high_identity	masked_fully	no organism accounts for any base	4583	GIAB HG002 GM24385_1
551b2d4b-6746-475b-8571-f280504334db	human_high_identity	masked_fully	no organism accounts for any base	2553	GIAB HG002 GM24385_1
dabd8478-61d6-4d37-9ca5-e782f1f2ad92	human_high_identity	masked_fully	no organism accounts for any base	5733	GIAB HG002 GM24385_1
1e3a600a-e447-422e-b2b9-bd514dfeb4f9	human_high_identity	masked_fully	no organism accounts for any base	2095	GIAB HG002 GM24385_1
d87e542f-010e-4e09-96d2-bcdc67988be9	human_high_identity	masked_fully	no organism accounts for any base	1690	GIAB HG002 GM24385_1
dfa6a23d-3f96-4de7-85fa-684a05124854	human_high_identity	masked_fully	no organism accounts for any base	2197	GIAB HG002 GM24385_1
195847b6-ce94-4a4b-8d02-fb8634ba2042	human_high_identity	masked_fully	no organism accounts for any base	8985	GIAB HG002 GM24385_1
f5176f13-1c96-4563-a111-d74c5cf4dd4f	human_high_identity	masked_fully	no organism accounts for any base	393	GIAB HG002 GM24385_1
8e23ea8e-c188-41ac-80ed-031fd9174ac6	human_high_identity	masked_fully	no organism accounts for any base	2429	GIAB HG002 GM24385_1
aaf2a6fd-e734-4cf0-9077-a4c9cfc17e1a	human_high_identity	masked_fully	no organism accounts for any base	2981	GIAB HG002 GM24385_1
8943e71e-0d4f-4c1f-82ab-9ced716cb2d6	human_high_identity	masked_fully	no organism accounts for any base	550	GIAB HG002 GM24385_1
7f0c6c12-2e52-425d-8aa7-80ed6ec547a6	human_high_identity	masked_fully	no organism accounts for any base	4538	GIAB HG002 GM24385_1
989cbd25-8802-41e6-979a-98947062f5fb	human_high_identity	masked_fully	no organism accounts for any base	3300	GIAB HG002 GM24385_1
17e97231-c679-4f94-b50b-88ca6985a78e	human_high_identity	masked_fully	no organism accounts for any base	4030	GIAB HG002 GM24385_1
40e5e00a-64fa-4a56-8fda-fdf4c25f8b43	human_high_identity	masked_fully	no organism accounts for any base	1353	GIAB HG002 GM24385_1
9b0cb0e2-9d29-4ef7-aefe-1ade5ab28811	human_high_identity	masked_fully	no organism accounts for any base	1487	GIAB HG002 GM24385_1
e6eb721a-91c2-4006-be03-ae2768264230	human_high_identity	masked_fully	no organism accounts for any base	4318	GIAB HG002 GM24385_1
24795fac-b1d9-40c0-ba37-c11e84f8cbc1	human_high_identity	masked_fully	no organism accounts for any base	5614	GIAB HG002 GM24385_1
9c9ef1ee-73c2-4109-bdec-3b15b3dc22d6	human_high_identity	masked_fully	no organism accounts for any base	4304	GIAB HG002 GM24385_1
a77b23d3-54be-4326-a26a-f1d110f6e36c	human_high_identity	masked_fully	no organism accounts for any base	528	GIAB HG002 GM24385_1
de32ff72-07ef-4431-9f57-6d2bb3fa1175	human_high_identity	masked_fully	no organism accounts for any base	3490	GIAB HG002 GM24385_1
b3f29660-7f53-4d1a-b25f-26ecf22f9049	human_high_identity	masked_fully	no organism accounts for any base	2369	GIAB HG002 GM24385_1
2644aecc-69a6-4289-87f8-c438a153984a	human_high_identity	masked_fully	no organism accounts for any base	8359	GIAB HG002 GM24385_1
fc393860-b166-43b3-b50c-255bb3e26134	human_high_identity	masked_fully	no organism accounts for any base	813	GIAB HG002 GM24385_1
5dac4ca4-b41d-4ed0-bf2e-d15fffea71bd	human_high_identity	masked_fully	no organism accounts for any base	1867	GIAB HG002 GM24385_1
53f8bfd0-58db-4183-86c6-269ddc27ef45	human_high_identity	masked_fully	no organism accounts for any base	3269	GIAB HG002 GM24385_1
6266f00f-73c1-495b-99d7-1ec8053dc2a6	human_high_identity	masked_fully	no organism accounts for any base	853	GIAB HG002 GM24385_1
10afb5b7-3c55-47e8-b15f-2b972a7b5de8	human_high_identity	masked_fully	no organism accounts for any base	3825	GIAB HG002 GM24385_1
810f5736-0b27-458f-b255-63fc9c271248	human_high_identity	masked_fully	no organism accounts for any base	1704	GIAB HG002 GM24385_1
de91fcb4-b6f4-40bf-9fa6-476931bee7fd	human_high_identity	masked_fully	no organism accounts for any base	2313	GIAB HG002 GM24385_1
007cb8b0-af79-45b1-9fb3-2b465e76c29c	human_high_identity	masked_fully	no organism accounts for any base	3255	GIAB HG002 GM24385_1
b1ab9116-3e00-4ac1-993d-8d31e13b950c	human_high_identity	masked_fully	no organism accounts for any base	10343	GIAB HG002 GM24385_1
2eea9bee-f9b7-48ff-8863-7e366667c904	human_high_identity	masked_fully	no organism accounts for any base	2692	GIAB HG002 GM24385_1
849c1950-40f8-46dd-93ab-49408cc4b261	human_high_identity	masked_fully	no organism accounts for any base	1280	GIAB HG002 GM24385_1
6eda8223-d739-41a8-9918-e7b85f4a5556	human_high_identity	masked_fully	no organism accounts for any base	1072	GIAB HG002 GM24385_1
6320ac07-921c-4675-a352-6fd736662e50	human_high_identity	masked_fully	no organism accounts for any base	478	GIAB HG002 GM24385_1
13956e76-a340-4c65-84b1-b3b9204c98bd	human_high_identity	masked_fully	no organism accounts for any base	5296	GIAB HG002 GM24385_1
58ce539f-6bfc-47fd-b89b-748790bd8460	human_high_identity	masked_fully	no organism accounts for any base	1199	GIAB HG002 GM24385_1
81f7f7b0-a14c-4eab-9665-b05830f5a552	human_high_identity	masked_fully	no organism accounts for any base	1333	GIAB HG002 GM24385_1
7b24ec21-aa7d-4c2f-8d40-4a070854b826	human_high_identity	masked_fully	no organism accounts for any base	1095	GIAB HG002 GM24385_1
95a9bebb-9064-475b-bee1-aa5a2f43ced9	human_high_identity	masked_fully	no organism accounts for any base	5369	GIAB HG002 GM24385_1
cd6ca2da-b305-4351-9b80-e9eb9dba4f32	human_high_identity	masked_fully	no organism accounts for any base	8798	GIAB HG002 GM24385_1
45cd88c4-c694-40b1-997c-00549d32408f	human_high_identity	masked_fully	no organism accounts for any base	389	GIAB HG002 GM24385_1
925a4620-320f-4fac-b7c2-95f313d3bcc1	human_high_identity	masked_fully	no organism accounts for any base	4034	GIAB HG002 GM24385_1
a35f215f-002d-4f83-8761-d24a0f12a4b5	human_high_identity	masked_fully	no organism accounts for any base	595	GIAB HG002 GM24385_1
231239bc-aec5-44b4-bd4e-b4b469933743	human_high_identity	masked_fully	no organism accounts for any base	1325	GIAB HG002 GM24385_1
8befa93d-d6fe-49d9-8709-575f34116a98	human_high_identity	masked_fully	no organism accounts for any base	7900	GIAB HG002 GM24385_1
122a895d-6c18-4a8e-aedb-b5b09aba427e	human_high_identity	masked_fully	no organism accounts for any base	4291	GIAB HG002 GM24385_1
be5141d0-2f87-4a35-bf31-5ec09cec4667	human_high_identity	masked_fully	no organism accounts for any base	1665	GIAB HG002 GM24385_1
ec63f336-4123-41b5-a7f3-b5101580d3c2	human_high_identity	masked_fully	no organism accounts for any base	1317	GIAB HG002 GM24385_1
64980fa4-dfe8-4712-843a-d6423be975ff	human_high_identity	masked_fully	no organism accounts for any base	1144	GIAB HG002 GM24385_1
5d9a3d2b-ed02-44f3-bc0e-491657b0d130	human_high_identity	masked_fully	no organism accounts for any base	11558	GIAB HG002 GM24385_1
cecfb5a4-198f-4df3-a91e-d9a2c7db7b3b	human_high_identity	masked_fully	no organism accounts for any base	5362	GIAB HG002 GM24385_1
39764c35-894b-4418-84cc-0e3cf35ed970	human_high_identity	masked_fully	no organism accounts for any base	7728	GIAB HG002 GM24385_1
6ece1082-2114-4a53-bbd0-a0fd405df912	human_high_identity	masked_fully	no organism accounts for any base	2562	GIAB HG002 GM24385_1
76d559b3-8ad7-412c-b755-d6185d9caa1c	human_high_identity	masked_fully	no organism accounts for any base	988	GIAB HG002 GM24385_1
a148f77d-74d1-44b6-bc02-20858ff33216	human_high_identity	masked_fully	no organism accounts for any base	10508	GIAB HG002 GM24385_1
ce1d984a-6c9b-4c08-a0aa-90aea38c8642	human_high_identity	masked_fully	no organism accounts for any base	6782	GIAB HG002 GM24385_1
4e6a354c-8d51-400e-a15b-9e6649bef9ca	human_high_identity	masked_fully	no organism accounts for any base	1881	GIAB HG002 GM24385_1
14eee560-60d9-4440-b715-1576be83ebee	human_high_identity	masked_fully	no organism accounts for any base	5982	GIAB HG002 GM24385_1
671ed19d-1d6f-48fe-a74b-2360cc3ed416	human_high_identity	masked_fully	no organism accounts for any base	1244	GIAB HG002 GM24385_1
93fb9261-b00c-41e3-9930-96660ff045d5	human_high_identity	masked_fully	no organism accounts for any base	9339	GIAB HG002 GM24385_1
196b36b4-6f68-4d81-97c3-7680553f0bad	human_high_identity	masked_fully	no organism accounts for any base	4024	GIAB HG002 GM24385_1
5d6849ae-b300-4d76-a56d-4bad9139de54	human_high_identity	masked_fully	no organism accounts for any base	5837	GIAB HG002 GM24385_1
c5b7071a-9b4b-4989-bb4a-f2deb78f0b6e	human_high_identity	masked_fully	no organism accounts for any base	3377	GIAB HG002 GM24385_1
09cb3202-83a1-4415-8522-2b0b07d5fb4a	human_high_identity	masked_fully	no organism accounts for any base	6433	GIAB HG002 GM24385_1
0c7dc2db-751b-4c5a-ba59-8b65d97e86ab	human_high_identity	masked_fully	no organism accounts for any base	7773	GIAB HG002 GM24385_1
581ea894-a136-4aab-a62f-ec95695657e2	human_high_identity	masked_fully	no organism accounts for any base	5077	GIAB HG002 GM24385_1
c7304959-28d8-463b-8d0d-39fba3e70d28	human_high_identity	masked_fully	no organism accounts for any base	4740	GIAB HG002 GM24385_1
fbbad8dc-f9e4-41d1-a457-b2447c8f20d1	human_high_identity	masked_fully	no organism accounts for any base	839	GIAB HG002 GM24385_1
20108890-a500-460a-b8d2-fa97e23bf147	human_high_identity	masked_fully	no organism accounts for any base	1427	GIAB HG002 GM24385_1
c3e10177-855f-40af-b2c2-7eb44be3d600	human_high_identity	masked_fully	no organism accounts for any base	6547	GIAB HG002 GM24385_1
a5e3b7a9-7761-4238-81c7-6df4ad77f508	human_high_identity	masked_fully	no organism accounts for any base	1429	GIAB HG002 GM24385_1
61d27a45-699e-426d-a7ab-9ad400c4b79a	human_high_identity	masked_fully	no organism accounts for any base	2486	GIAB HG002 GM24385_1
fdf01b9c-2405-4ff1-b775-01247734abf5	human_high_identity	masked_fully	no organism accounts for any base	1473	GIAB HG002 GM24385_1
58ccedaa-d1ba-45d1-9d13-ec641ee34155	human_high_identity	masked_fully	no organism accounts for any base	587	GIAB HG002 GM24385_1
cd561b7d-4f4c-4916-9f88-05b52f408148	human_high_identity	masked_fully	no organism accounts for any base	5390	GIAB HG002 GM24385_1
222e255c-39be-4c27-b39f-3286c7b6cb94	human_high_identity	masked_fully	no organism accounts for any base	4908	GIAB HG002 GM24385_1
66081a4d-c4ed-41b6-8c6b-66e60f6a9494	human_high_identity	masked_fully	no organism accounts for any base	9781	GIAB HG002 GM24385_1
ffc3d623-dc77-43ad-8466-45e2c416be9c	human_high_identity	masked_fully	no organism accounts for any base	9384	GIAB HG002 GM24385_1
9fb3a948-2332-42b2-beb1-fcc406310611	human_high_identity	masked_fully	no organism accounts for any base	4969	GIAB HG002 GM24385_1
da44f9fe-0b14-4207-a67b-e6033b8a2b10	human_high_identity	masked_fully	no organism accounts for any base	4346	GIAB HG002 GM24385_1
c0db57d3-61f3-4ec6-827a-d9338125fa27	human_high_identity	masked_fully	no organism accounts for any base	4989	GIAB HG002 GM24385_1
7e5fc5b1-7639-4e8c-858d-12d61f093b4d	human_high_identity	masked_fully	no organism accounts for any base	1843	GIAB HG002 GM24385_1
0cd94751-dc42-40de-8f36-062e77974c1d	human_high_identity	masked_fully	no organism accounts for any base	2173	GIAB HG002 GM24385_1
800e2d42-9412-4e32-a6cb-92051d02a7cf	human_high_identity	masked_fully	no organism accounts for any base	2819	GIAB HG002 GM24385_1
874933aa-aeda-4f9e-a00b-040ff62accd8	human_high_identity	masked_fully	no organism accounts for any base	9650	GIAB HG002 GM24385_1
a83f98bf-45d1-4814-9305-da83e92b49f2	human_high_identity	masked_fully	no organism accounts for any base	1612	GIAB HG002 GM24385_1
2546b12e-c7ad-4d7c-a236-6758f207b3ec	human_high_identity	masked_fully	no organism accounts for any base	3741	GIAB HG002 GM24385_1
be8ce000-11e4-46e0-8177-7951818c1c71	human_high_identity	masked_fully	no organism accounts for any base	8908	GIAB HG002 GM24385_1
b228b304-6bd2-47f2-bef1-8a1e0dc599a2	human_high_identity	masked_fully	no organism accounts for any base	7253	GIAB HG002 GM24385_1
7a3e9098-c3e0-4f55-9103-49c91c3fcdaf	human_high_identity	masked_fully	no organism accounts for any base	753	GIAB HG002 GM24385_1
7bdc866e-273f-470f-99af-8c9eae43367f	human_high_identity	masked_fully	no organism accounts for any base	1522	GIAB HG002 GM24385_1
ce990c65-1573-4bf3-9314-b0819d6c8a99	human_high_identity	masked_fully	no organism accounts for any base	1217	GIAB HG002 GM24385_1
9461a034-4e3e-4a0d-964e-b998421d0b3a	human_high_identity	masked_fully	no organism accounts for any base	6461	GIAB HG002 GM24385_1
2ff61295-62c6-407f-993e-5b6004b89137	human_high_identity	masked_fully	no organism accounts for any base	6182	GIAB HG002 GM24385_1
238f5e37-7424-4e8e-9b31-271e876953c1	human_high_identity	masked_fully	no organism accounts for any base	5900	GIAB HG002 GM24385_1
74d9a04e-d797-49b9-ac0e-fcd28f8b772f	human_high_identity	masked_fully	no organism accounts for any base	4849	GIAB HG002 GM24385_1
1bbbb7f1-2d23-4be0-acff-4e12b4aef399	human_high_identity	masked_fully	no organism accounts for any base	509	GIAB HG002 GM24385_1
6d0e54ba-257a-4879-965b-9d1bdf4b62b0	human_high_identity	masked_fully	no organism accounts for any base	7488	GIAB HG002 GM24385_1
cdab8f94-1ca0-4f8f-acc3-92a652583b8f	human_high_identity	masked_fully	no organism accounts for any base	4028	GIAB HG002 GM24385_1
81ae6894-8aec-404b-bf61-45138777e223	human_high_identity	masked_fully	no organism accounts for any base	3558	GIAB HG002 GM24385_1
176ee0b7-2228-4db0-9d7e-8ce9d359ae5b	human_high_identity	masked_fully	no organism accounts for any base	1004	GIAB HG002 GM24385_1
c4b87478-c1ba-4891-b392-ddc01652a757	human_high_identity	masked_fully	no organism accounts for any base	1292	GIAB HG002 GM24385_1
c5f1f14c-2357-4fcc-be0d-5abae3cea7cf	human_high_identity	masked_fully	no organism accounts for any base	1560	GIAB HG002 GM24385_1
2f5fd4b4-44a3-4a15-9030-d1c57aff2c44	human_high_identity	masked_fully	no organism accounts for any base	504	GIAB HG002 GM24385_1
376e6e07-91d1-464d-8dba-4cebb8867805	human_high_identity	masked_fully	no organism accounts for any base	9207	GIAB HG002 GM24385_1
01500bc3-12ab-47d3-8a71-a1b9b9024f95	human_high_identity	masked_fully	no organism accounts for any base	843	GIAB HG002 GM24385_1
79d32829-2f64-4bf1-ab18-5ed209e76ac7	human_high_identity	masked_fully	no organism accounts for any base	4600	GIAB HG002 GM24385_1
48788ce8-de11-479f-80bb-24d2b0b24a21	human_high_identity	masked_fully	no organism accounts for any base	7293	GIAB HG002 GM24385_1
d0d19114-b9d7-4949-b924-70a003514c84	human_high_identity	masked_fully	no organism accounts for any base	4559	GIAB HG002 GM24385_1
60593109-9040-4dc0-90bd-5200ddb0a017	human_high_identity	masked_fully	no organism accounts for any base	5913	GIAB HG002 GM24385_1
0a4787f2-6895-4d8b-aa1b-83a182a5be22	human_high_identity	masked_fully	no organism accounts for any base	1129	GIAB HG002 GM24385_1
859efc3e-3000-4566-b848-04448a410633	human_high_identity	masked_fully	no organism accounts for any base	4028	GIAB HG002 GM24385_1
66748f54-e20a-4edd-a198-f9480cc73192	human_high_identity	masked_fully	no organism accounts for any base	3233	GIAB HG002 GM24385_1
72b41260-19d2-439e-aa45-d02dcf3caa70	human_high_identity	masked_fully	no organism accounts for any base	4282	GIAB HG002 GM24385_1
ebaf702e-96cd-4269-85fc-56fc5bec062a	human_high_identity	masked_fully	no organism accounts for any base	1549	GIAB HG002 GM24385_1
50e7cd77-4cb9-4c6e-9a54-ab5c8a4b7f07	human_high_identity	masked_fully	no organism accounts for any base	1762	GIAB HG002 GM24385_1
